order_id,order_date,customer_id,customer_name,customer_email,product_id,product_name,category_id,category_name,quantity,unit_price,line_total,order_total
764,2024-04-21,126,Patricia Pugh,craigjohnson@example.org,146,Democratic Want,1,Have,3,22.64,67.92,2659.8
764,2024-04-21,126,Patricia Pugh,craigjohnson@example.org,73,Establish Movie,12,Who,3,421.52,1264.56,2659.8
764,2024-04-21,126,Patricia Pugh,craigjohnson@example.org,156,Keep Wall,18,Strong,1,159.96,159.96,2659.8
765,2023-11-26,114,Rachel Wilson,sherriperkins@example.com,152,My Security,12,Who,2,401.68,803.36,1856.68
765,2023-11-26,114,Rachel Wilson,sherriperkins@example.com,135,Establish Heavy,16,The,2,342.38,684.76,1856.68
765,2023-11-26,114,Rachel Wilson,sherriperkins@example.com,292,Turn Consumer,1,Have,2,184.28,368.56,1856.68
766,2025-03-30,21,Jeremy Gill,craiggonzalez@example.net,19,Ten Establish,19,Different,2,209.21,418.42,418.42
767,2025-09-15,67,Jeffrey Anderson,henrymelissa@example.com,31,Effect Character,7,Phone,2,22.44,44.88,573.5
767,2025-09-15,67,Jeffrey Anderson,henrymelissa@example.com,138,Probably Officer,1,Have,2,264.31,528.62,573.5
768,2025-02-03,7,Anthony Davis,lynnmichael@example.com,264,Woman Mission,20,Mind,4,177.38,709.52,816.84
768,2025-02-03,7,Anthony Davis,lynnmichael@example.com,218,Top School,7,Phone,4,26.83,107.32,816.84
769,2025-02-12,60,Jacqueline Lopez,jacksongina@example.net,275,Former Different,9,Wind,3,79.09,237.27,1341.76
769,2025-02-12,60,Jacqueline Lopez,jacksongina@example.net,25,Employee Pay,3,One,3,254.43,763.29,1341.76
769,2025-02-12,60,Jacqueline Lopez,jacksongina@example.net,207,Skin Fly,17,Support,1,341.2,341.2,1341.76
770,2024-08-13,100,Mrs. Tracy Cook,davidweaver@example.com,286,During Challenge,18,Strong,3,241.31,723.9300000000001,3194.79
770,2024-08-13,100,Mrs. Tracy Cook,davidweaver@example.com,164,History Involve,2,Deal,4,338.36,1353.44,3194.79
770,2024-08-13,100,Mrs. Tracy Cook,davidweaver@example.com,70,Student Democrat,20,Mind,2,449.78,899.56,3194.79
770,2024-08-13,100,Mrs. Tracy Cook,davidweaver@example.com,257,Keep Image,12,Who,2,108.93,217.86,3194.79
771,2024-04-27,29,Tanya Ross,lindaallen@example.org,259,Along Feel,2,Deal,2,479.77,959.54,2984.85
771,2024-04-27,29,Tanya Ross,lindaallen@example.org,145,In Benefit,7,Phone,1,355.78,355.78,2984.85
771,2024-04-27,29,Tanya Ross,lindaallen@example.org,240,Over Bank,12,Who,3,239.35,718.05,2984.85
771,2024-04-27,29,Tanya Ross,lindaallen@example.org,224,Either Itself,19,Different,3,317.16,951.48,2984.85
772,2024-05-04,14,Dr. Stephanie Cannon,pcraig@example.org,51,Attention Local,7,Phone,4,27.74,110.96,2169.71
772,2024-05-04,14,Dr. Stephanie Cannon,pcraig@example.org,93,Help Exist,12,Who,1,419.91,419.91,2169.71
772,2024-05-04,14,Dr. Stephanie Cannon,pcraig@example.org,210,Total Everyone,13,Past,4,383.33,1533.32,2169.71
772,2024-05-04,14,Dr. Stephanie Cannon,pcraig@example.org,117,Generation Dinner,17,Support,2,52.76,105.52,2169.71
773,2025-02-08,90,Lisa Shepherd,holmesjustin@example.net,80,Provide Fight,8,Nor,3,120.58,361.74,917.96
773,2025-02-08,90,Lisa Shepherd,holmesjustin@example.net,165,Travel Mention,13,Past,2,278.11,556.22,917.96
774,2025-09-08,140,Mark Martinez,juliemyers@example.net,34,Cultural White,11,Young,3,20.86,62.58,1474.86
774,2025-09-08,140,Mark Martinez,juliemyers@example.net,62,Stage Bit,5,Peace,3,180.17,540.51,1474.86
774,2025-09-08,140,Mark Martinez,juliemyers@example.net,186,Sort Animal,8,Nor,3,290.59,871.77,1474.86
775,2025-04-25,88,Sandra Gutierrez,daniel33@example.org,74,Full Camera,18,Strong,2,91.44,182.88,182.88
776,2024-12-19,114,Rachel Wilson,sherriperkins@example.com,16,Hold Past,5,Peace,3,305.67,917.01,917.01
777,2024-09-11,165,Charles Olsen,jeremywatkins@example.com,246,Plant Small,11,Young,2,307.59,615.18,1019.02
777,2024-09-11,165,Charles Olsen,jeremywatkins@example.com,287,Would Real,6,Several,1,403.84,403.84,1019.02
778,2024-01-23,6,Richard Moss,ushannon@example.net,157,Each Program,11,Young,4,450.37,1801.48,2366.68
778,2024-01-23,6,Richard Moss,ushannon@example.net,265,Nice Phone,6,Several,3,188.4,565.2,2366.68
779,2025-06-25,1,Dana Williams,valenciahenry@example.net,190,Lawyer Head,1,Have,2,424.43,848.86,1291.02
779,2025-06-25,1,Dana Williams,valenciahenry@example.net,42,Tv Enter,4,Choice,1,442.16,442.16,1291.02
780,2025-06-09,168,Karen Christensen,vazquezjeremy@example.org,184,See Fund,5,Peace,1,205.93,205.93,2971.75
780,2025-06-09,168,Karen Christensen,vazquezjeremy@example.org,300,Difference Discover,15,Hour,4,296.73,1186.92,2971.75
780,2025-06-09,168,Karen Christensen,vazquezjeremy@example.org,248,Marriage Expect,15,Hour,2,325.9,651.8,2971.75
780,2025-06-09,168,Karen Christensen,vazquezjeremy@example.org,75,Air Ability,2,Deal,2,463.55,927.1,2971.75
781,2024-01-25,68,Nicholas Burgess,allenkenneth@example.com,96,See Want,4,Choice,4,484.16,1936.64,1936.64
782,2024-06-30,166,Kristy Smith,stevensbrandon@example.org,69,Blue Answer,7,Phone,4,70.13,280.52,1143.54
782,2024-06-30,166,Kristy Smith,stevensbrandon@example.org,103,Hospital Be,1,Have,3,22.44,67.32000000000001,1143.54
782,2024-06-30,166,Kristy Smith,stevensbrandon@example.org,55,Result Bad,9,Wind,2,397.85,795.7,1143.54
783,2025-07-30,129,Kathy Ellison,james50@example.org,273,Condition According,16,The,4,12.43,49.72,593.5
783,2025-07-30,129,Kathy Ellison,james50@example.org,267,These Include,7,Phone,1,80.88,80.88,593.5
783,2025-07-30,129,Kathy Ellison,james50@example.org,222,Stand Which,11,Young,3,154.3,462.90000000000003,593.5
784,2025-06-01,138,Jessica Miller,sheilabrown@example.com,292,Turn Consumer,1,Have,2,184.28,368.56,2099.49
784,2025-06-01,138,Jessica Miller,sheilabrown@example.com,34,Cultural White,11,Young,2,20.86,41.72,2099.49
784,2025-06-01,138,Jessica Miller,sheilabrown@example.com,221,Suffer City,20,Mind,1,227.07,227.07,2099.49
784,2025-06-01,138,Jessica Miller,sheilabrown@example.com,139,Law Near,18,Strong,3,487.38,1462.1399999999999,2099.49
785,2025-05-14,44,Hailey Simpson MD,bgriffin@example.com,201,Life Bill,4,Choice,1,340.35,340.35,2416.54
785,2025-05-14,44,Hailey Simpson MD,bgriffin@example.com,175,General Those,15,Hour,1,483.49,483.49,2416.54
785,2025-05-14,44,Hailey Simpson MD,bgriffin@example.com,121,Four Eye,20,Mind,1,343.22,343.22,2416.54
785,2025-05-14,44,Hailey Simpson MD,bgriffin@example.com,21,Work Soldier,15,Hour,2,472.79,945.58,2416.54
785,2025-05-14,44,Hailey Simpson MD,bgriffin@example.com,129,Water Another,2,Deal,1,303.9,303.9,2416.54
786,2024-10-28,174,Hannah Newman,mark56@example.com,186,Sort Animal,8,Nor,1,290.59,290.59,1083.49
786,2024-10-28,174,Hannah Newman,mark56@example.com,220,Happen Per,8,Nor,1,250.71,250.71,1083.49
786,2024-10-28,174,Hannah Newman,mark56@example.com,94,Firm No,15,Hour,3,180.73,542.1899999999999,1083.49
787,2024-09-03,63,Sara Davis,gharris@example.org,93,Help Exist,12,Who,4,419.91,1679.64,3568.02
787,2024-09-03,63,Sara Davis,gharris@example.org,284,Money Employee,4,Choice,2,355.86,711.72,3568.02
787,2024-09-03,63,Sara Davis,gharris@example.org,197,Go Woman,7,Phone,2,292.22,584.44,3568.02
787,2024-09-03,63,Sara Davis,gharris@example.org,298,Today Unit,14,Break,2,296.11,592.22,3568.02
788,2024-09-11,121,Crystal Escobar,qwalker@example.net,92,Everyone Also,9,Wind,2,228.98,457.96,2814.16
788,2024-09-11,121,Crystal Escobar,qwalker@example.net,279,Property Note,7,Phone,2,401.9,803.8,2814.16
788,2024-09-11,121,Crystal Escobar,qwalker@example.net,57,Leg Difficult,15,Hour,2,407.43,814.86,2814.16
788,2024-09-11,121,Crystal Escobar,qwalker@example.net,120,Girl Radio,1,Have,2,304.51,609.02,2814.16
788,2024-09-11,121,Crystal Escobar,qwalker@example.net,116,Real Successful,4,Choice,4,32.13,128.52,2814.16
789,2023-12-28,112,Joseph Wilson,amanda53@example.com,206,Seat Town,10,President,4,415.22,1660.88,5358.07
789,2023-12-28,112,Joseph Wilson,amanda53@example.com,280,Response Somebody,18,Strong,4,269.57,1078.28,5358.07
789,2023-12-28,112,Joseph Wilson,amanda53@example.com,98,Born Near,7,Phone,4,367.23,1468.92,5358.07
789,2023-12-28,112,Joseph Wilson,amanda53@example.com,210,Total Everyone,13,Past,3,383.33,1149.99,5358.07
790,2025-04-20,95,William Johnson,denise27@example.com,271,Worry Medical,18,Strong,1,352.09,352.09,1250.75
790,2025-04-20,95,William Johnson,denise27@example.com,144,Teacher Peace,17,Support,2,16.99,33.98,1250.75
790,2025-04-20,95,William Johnson,denise27@example.com,261,Century Herself,7,Phone,2,432.34,864.68,1250.75
791,2024-06-15,14,Dr. Stephanie Cannon,pcraig@example.org,61,Actually List,6,Several,4,272.62,1090.48,1090.48
792,2025-05-22,166,Kristy Smith,stevensbrandon@example.org,146,Democratic Want,1,Have,4,22.64,90.56,1965.38
792,2025-05-22,166,Kristy Smith,stevensbrandon@example.org,98,Born Near,7,Phone,2,367.23,734.46,1965.38
792,2025-05-22,166,Kristy Smith,stevensbrandon@example.org,27,North Man,4,Choice,4,285.09,1140.36,1965.38
793,2024-07-28,23,Wendy Cook,brittany08@example.org,145,In Benefit,7,Phone,3,355.78,1067.34,1067.34
794,2024-05-01,14,Dr. Stephanie Cannon,pcraig@example.org,240,Over Bank,12,Who,3,239.35,718.05,837.89
794,2024-05-01,14,Dr. Stephanie Cannon,pcraig@example.org,35,Join Woman,4,Choice,4,29.96,119.84,837.89
795,2025-10-06,86,Scott Jones,lbriggs@example.net,8,Buy Try,4,Choice,1,20.61,20.61,2577.07
795,2025-10-06,86,Scott Jones,lbriggs@example.net,32,Teacher Commercial,6,Several,4,316.23,1264.92,2577.07
795,2025-10-06,86,Scott Jones,lbriggs@example.net,166,Suggest Would,13,Past,1,298.21,298.21,2577.07
795,2025-10-06,86,Scott Jones,lbriggs@example.net,129,Water Another,2,Deal,2,303.9,607.8,2577.07
795,2025-10-06,86,Scott Jones,lbriggs@example.net,200,Available Both,14,Break,1,385.53,385.53,2577.07
796,2023-12-06,2,Roger Young,butlerjerry@example.com,245,As Figure,9,Wind,1,353.67,353.67,1654.44
796,2023-12-06,2,Roger Young,butlerjerry@example.com,84,Change Offer,2,Deal,1,353.79,353.79,1654.44
796,2023-12-06,2,Roger Young,butlerjerry@example.com,265,Nice Phone,6,Several,2,188.4,376.8,1654.44
796,2023-12-06,2,Roger Young,butlerjerry@example.com,27,North Man,4,Choice,2,285.09,570.18,1654.44
797,2025-03-15,22,Rebecca Evans,alexandria34@example.com,279,Property Note,7,Phone,1,401.9,401.9,3019.98
797,2025-03-15,22,Rebecca Evans,alexandria34@example.com,205,Month Interesting,9,Wind,2,47.63,95.26,3019.98
797,2025-03-15,22,Rebecca Evans,alexandria34@example.com,81,Religious None,18,Strong,3,317.02,951.06,3019.98
797,2025-03-15,22,Rebecca Evans,alexandria34@example.com,26,Guy Itself,12,Who,3,441.62,1324.8600000000001,3019.98
797,2025-03-15,22,Rebecca Evans,alexandria34@example.com,276,Indeed Day,14,Break,3,82.3,246.89999999999998,3019.98
798,2025-09-14,44,Hailey Simpson MD,bgriffin@example.com,73,Establish Movie,12,Who,4,421.52,1686.08,1686.08
799,2025-05-30,11,Jennifer Rodriguez,robin21@example.com,298,Today Unit,14,Break,4,296.11,1184.44,1789.7
799,2025-05-30,11,Jennifer Rodriguez,robin21@example.com,91,Space Author,11,Young,1,477.97,477.97,1789.7
799,2025-05-30,11,Jennifer Rodriguez,robin21@example.com,127,Their South,11,Young,1,127.29,127.29,1789.7
800,2024-08-20,29,Tanya Ross,lindaallen@example.org,248,Marriage Expect,15,Hour,4,325.9,1303.6,1991.94
800,2024-08-20,29,Tanya Ross,lindaallen@example.org,149,Around Away,14,Break,2,344.17,688.34,1991.94
801,2024-09-30,106,Abigail Davis,yhendrix@example.com,4,Field Subject,4,Choice,1,187.68,187.68,2208.31
801,2024-09-30,106,Abigail Davis,yhendrix@example.com,164,History Involve,2,Deal,4,338.36,1353.44,2208.31
801,2024-09-30,106,Abigail Davis,yhendrix@example.com,290,Likely Concern,13,Past,1,132.55,132.55,2208.31
801,2024-09-30,106,Abigail Davis,yhendrix@example.com,29,Possible Bring,3,One,2,267.32,534.64,2208.31
802,2023-11-21,141,Nathaniel Pierce,kinggeorge@example.com,260,Important Forward,15,Hour,2,282.09,564.18,564.18
803,2024-08-28,92,James Hill,jasminewright@example.com,86,Up Form,15,Hour,4,7.44,29.76,1210.94
803,2024-08-28,92,James Hill,jasminewright@example.com,87,Health Modern,8,Nor,1,183.58,183.58,1210.94
803,2024-08-28,92,James Hill,jasminewright@example.com,128,New Low,3,One,4,231.31,925.24,1210.94
803,2024-08-28,92,James Hill,jasminewright@example.com,252,Travel Avoid,12,Who,3,24.12,72.36,1210.94
804,2025-10-27,134,Katrina Perkins,katie43@example.net,217,Receive Them,14,Break,1,267.58,267.58,1845.67
804,2025-10-27,134,Katrina Perkins,katie43@example.net,221,Suffer City,20,Mind,3,227.07,681.21,1845.67
804,2025-10-27,134,Katrina Perkins,katie43@example.net,78,Woman Worker,1,Have,4,224.22,896.88,1845.67
805,2025-02-27,58,Jennifer Tran MD,donald25@example.com,5,Both Write,5,Peace,2,140.03,280.06,1392.58
805,2025-02-27,58,Jennifer Tran MD,donald25@example.com,188,Student Sign,1,Have,4,278.13,1112.52,1392.58
806,2024-12-06,174,Hannah Newman,mark56@example.com,151,Maybe Community,3,One,2,40.03,80.06,3458.66
806,2024-12-06,174,Hannah Newman,mark56@example.com,27,North Man,4,Choice,3,285.09,855.27,3458.66
806,2024-12-06,174,Hannah Newman,mark56@example.com,53,Certainly Arrive,2,Deal,3,191.27,573.8100000000001,3458.66
806,2024-12-06,174,Hannah Newman,mark56@example.com,139,Law Near,18,Strong,4,487.38,1949.52,3458.66
807,2025-09-11,9,Emily Hernandez,alanhall@example.com,69,Blue Answer,7,Phone,1,70.13,70.13,2643.65
807,2025-09-11,9,Emily Hernandez,alanhall@example.com,234,Capital Make,18,Strong,2,18.32,36.64,2643.65
807,2025-09-11,9,Emily Hernandez,alanhall@example.com,251,Next Us,11,Young,1,316.97,316.97,2643.65
807,2025-09-11,9,Emily Hernandez,alanhall@example.com,83,Total Drop,3,One,3,260.34,781.02,2643.65
807,2025-09-11,9,Emily Hernandez,alanhall@example.com,58,Green Information,16,The,3,479.63,1438.8899999999999,2643.65
808,2025-07-28,103,Sean Perry,natalie17@example.org,273,Condition According,16,The,4,12.43,49.72,49.72
809,2024-01-31,16,Tonya Bell,medinachristine@example.org,192,Art Understand,15,Hour,3,115.13,345.39,1670.27
809,2024-01-31,16,Tonya Bell,medinachristine@example.org,109,Vote Mother,7,Phone,1,419.53,419.53,1670.27
809,2024-01-31,16,Tonya Bell,medinachristine@example.org,277,Oil Stay,10,President,3,146.65,439.95000000000005,1670.27
809,2024-01-31,16,Tonya Bell,medinachristine@example.org,254,Cultural Responsibility,15,Hour,2,232.7,465.4,1670.27
810,2024-04-08,151,Megan Simpson,devon28@example.net,97,Bag Call,2,Deal,2,477.23,954.46,2307.98
810,2024-04-08,151,Megan Simpson,devon28@example.net,208,Water Government,19,Different,3,328.57,985.71,2307.98
810,2024-04-08,151,Megan Simpson,devon28@example.net,147,Direction Big,10,President,1,367.81,367.81,2307.98
811,2025-09-19,87,Robert Vazquez,patricia40@example.org,299,Feel Meeting,12,Who,2,140.12,280.24,930.73
811,2025-09-19,87,Robert Vazquez,patricia40@example.org,233,Real It,9,Wind,3,188.06,564.1800000000001,930.73
811,2025-09-19,87,Robert Vazquez,patricia40@example.org,28,Food Voice,5,Peace,3,28.77,86.31,930.73
812,2024-03-27,60,Jacqueline Lopez,jacksongina@example.net,179,Past Parent,11,Young,2,463.55,927.1,2670.88
812,2024-03-27,60,Jacqueline Lopez,jacksongina@example.net,37,Indicate Value,13,Past,4,296.88,1187.52,2670.88
812,2024-03-27,60,Jacqueline Lopez,jacksongina@example.net,188,Student Sign,1,Have,2,278.13,556.26,2670.88
813,2025-04-21,48,Michelle Fleming,walterharris@example.org,127,Their South,11,Young,2,127.29,254.58,704.98
813,2025-04-21,48,Michelle Fleming,walterharris@example.org,223,President Them,5,Peace,4,112.6,450.4,704.98
814,2024-05-06,180,Michelle Davis,morganjared@example.com,183,Design Our,7,Phone,2,484.99,969.98,1237.12
814,2024-05-06,180,Michelle Davis,morganjared@example.com,111,Compare Media,15,Hour,2,133.57,267.14,1237.12
815,2024-02-06,52,Emily Mays,angelazimmerman@example.com,126,Audience Rock,8,Nor,3,114.78,344.34000000000003,2174.39
815,2024-02-06,52,Emily Mays,angelazimmerman@example.com,300,Difference Discover,15,Hour,1,296.73,296.73,2174.39
815,2024-02-06,52,Emily Mays,angelazimmerman@example.com,210,Total Everyone,13,Past,4,383.33,1533.32,2174.39
816,2025-02-13,7,Anthony Davis,lynnmichael@example.com,25,Employee Pay,3,One,1,254.43,254.43,254.43
817,2024-04-06,60,Jacqueline Lopez,jacksongina@example.net,87,Health Modern,8,Nor,3,183.58,550.74,1337.68
817,2024-04-06,60,Jacqueline Lopez,jacksongina@example.net,110,Move Network,17,Support,2,203.55,407.1,1337.68
817,2024-04-06,60,Jacqueline Lopez,jacksongina@example.net,31,Effect Character,7,Phone,1,22.44,22.44,1337.68
817,2024-04-06,60,Jacqueline Lopez,jacksongina@example.net,178,Prevent Home,6,Several,1,357.4,357.4,1337.68
818,2025-07-11,116,Katherine Navarro MD,michele39@example.com,250,Your Physical,7,Phone,1,409.73,409.73,1305.65
818,2025-07-11,116,Katherine Navarro MD,michele39@example.com,188,Student Sign,1,Have,1,278.13,278.13,1305.65
818,2025-07-11,116,Katherine Navarro MD,michele39@example.com,184,See Fund,5,Peace,3,205.93,617.79,1305.65
819,2025-04-14,15,Lee Wilson,danielle30@example.net,120,Girl Radio,1,Have,4,304.51,1218.04,3302.2
819,2025-04-14,15,Lee Wilson,danielle30@example.net,180,Level Catch,15,Hour,2,204.52,409.04,3302.2
819,2025-04-14,15,Lee Wilson,danielle30@example.net,40,Success Family,1,Have,2,389.12,778.24,3302.2
819,2025-04-14,15,Lee Wilson,danielle30@example.net,78,Woman Worker,1,Have,4,224.22,896.88,3302.2
820,2023-11-21,111,Mary Banks,jacobstanley@example.net,185,Congress Party,7,Phone,1,103.33,103.33,2429.41
820,2023-11-21,111,Mary Banks,jacobstanley@example.net,28,Food Voice,5,Peace,4,28.77,115.08,2429.41
820,2023-11-21,111,Mary Banks,jacobstanley@example.net,245,As Figure,9,Wind,3,353.67,1061.01,2429.41
820,2023-11-21,111,Mary Banks,jacobstanley@example.net,210,Total Everyone,13,Past,3,383.33,1149.99,2429.41
821,2024-12-25,36,Cindy Rodriguez,fordjeffery@example.org,143,Too Teach,19,Different,4,250.12,1000.48,3550.59
821,2024-12-25,36,Cindy Rodriguez,fordjeffery@example.org,50,Scientist Show,13,Past,3,310.72,932.1600000000001,3550.59
821,2024-12-25,36,Cindy Rodriguez,fordjeffery@example.org,113,Song Describe,3,One,1,282.53,282.53,3550.59
821,2024-12-25,36,Cindy Rodriguez,fordjeffery@example.org,137,Arm Base,6,Several,4,232.08,928.32,3550.59
821,2024-12-25,36,Cindy Rodriguez,fordjeffery@example.org,110,Move Network,17,Support,2,203.55,407.1,3550.59
822,2024-05-10,193,Anthony Bean,mgilmore@example.org,94,Firm No,15,Hour,2,180.73,361.46,2829.01
822,2024-05-10,193,Anthony Bean,mgilmore@example.org,283,Two Bar,1,Have,3,218.21,654.63,2829.01
822,2024-05-10,193,Anthony Bean,mgilmore@example.org,25,Employee Pay,3,One,1,254.43,254.43,2829.01
822,2024-05-10,193,Anthony Bean,mgilmore@example.org,17,Family Interest,11,Young,1,290.41,290.41,2829.01
822,2024-05-10,193,Anthony Bean,mgilmore@example.org,81,Religious None,18,Strong,4,317.02,1268.08,2829.01
823,2024-12-29,200,Alejandra Fitzgerald,ellisonhoward@example.org,227,West Star,11,Young,1,456.4,456.4,1718.31
823,2024-12-29,200,Alejandra Fitzgerald,ellisonhoward@example.org,194,Guy Director,8,Nor,4,215.51,862.04,1718.31
823,2024-12-29,200,Alejandra Fitzgerald,ellisonhoward@example.org,106,First Party,20,Mind,3,133.29,399.87,1718.31
824,2024-05-26,3,Ruben Perez MD,ejohnson@example.org,241,Chance Garden,8,Nor,2,413.64,827.28,827.28
825,2025-10-26,198,Rebecca Kaufman,amandarivers@example.org,110,Move Network,17,Support,3,203.55,610.6500000000001,610.65
826,2024-11-20,167,Monica Jones,tgraham@example.net,242,Case Base,3,One,4,244.55,978.2,3345.14
826,2024-11-20,167,Monica Jones,tgraham@example.net,89,Member Four,15,Hour,3,317.99,953.97,3345.14
826,2024-11-20,167,Monica Jones,tgraham@example.net,75,Air Ability,2,Deal,3,463.55,1390.65,3345.14
826,2024-11-20,167,Monica Jones,tgraham@example.net,86,Up Form,15,Hour,3,7.44,22.32,3345.14
827,2024-08-23,169,Stephanie Bonilla PhD,sgray@example.org,44,Remember That,2,Deal,1,60.36,60.36,107.68
827,2024-08-23,169,Stephanie Bonilla PhD,sgray@example.org,151,Maybe Community,3,One,1,40.03,40.03,107.68
827,2024-08-23,169,Stephanie Bonilla PhD,sgray@example.org,7,Because Night,2,Deal,1,7.29,7.29,107.68
828,2024-04-18,5,Michael Chang,kellychad@example.net,42,Tv Enter,4,Choice,3,442.16,1326.48,3543.55
828,2024-04-18,5,Michael Chang,kellychad@example.net,28,Food Voice,5,Peace,3,28.77,86.31,3543.55
828,2024-04-18,5,Michael Chang,kellychad@example.net,36,Camera Prove,11,Young,4,416.65,1666.6,3543.55
828,2024-04-18,5,Michael Chang,kellychad@example.net,137,Arm Base,6,Several,2,232.08,464.16,3543.55
829,2025-07-21,21,Jeremy Gill,craiggonzalez@example.net,276,Indeed Day,14,Break,4,82.3,329.2,329.2
830,2025-06-29,152,Jennifer Williams,omeadows@example.com,143,Too Teach,19,Different,2,250.12,500.24,1814.66
830,2025-06-29,152,Jennifer Williams,omeadows@example.com,99,Culture Big,6,Several,3,67.3,201.89999999999998,1814.66
830,2025-06-29,152,Jennifer Williams,omeadows@example.com,188,Student Sign,1,Have,4,278.13,1112.52,1814.66
831,2024-07-23,114,Rachel Wilson,sherriperkins@example.com,15,Fact Few,8,Nor,3,329.57,988.71,2952.94
831,2024-07-23,114,Rachel Wilson,sherriperkins@example.com,108,Themselves Last,10,President,3,10.17,30.509999999999998,2952.94
831,2024-07-23,114,Rachel Wilson,sherriperkins@example.com,280,Response Somebody,18,Strong,2,269.57,539.14,2952.94
831,2024-07-23,114,Rachel Wilson,sherriperkins@example.com,269,Personal Hotel,13,Past,4,263.01,1052.04,2952.94
831,2024-07-23,114,Rachel Wilson,sherriperkins@example.com,288,Several Bill,18,Strong,1,342.54,342.54,2952.94
832,2025-05-25,31,Angela Blair,scottmarcus@example.org,51,Attention Local,7,Phone,2,27.74,55.48,2468.16
832,2025-05-25,31,Angela Blair,scottmarcus@example.org,16,Hold Past,5,Peace,4,305.67,1222.68,2468.16
832,2025-05-25,31,Angela Blair,scottmarcus@example.org,219,Could Kid,1,Have,4,297.5,1190.0,2468.16
833,2024-07-01,38,Andrew Martin,ericwilson@example.com,10,Player Long,10,President,3,404.49,1213.47,1213.47
834,2024-03-24,125,Emily Peterson,misty86@example.com,42,Tv Enter,4,Choice,4,442.16,1768.64,5070.77
834,2024-03-24,125,Emily Peterson,misty86@example.com,175,General Those,15,Hour,3,483.49,1450.47,5070.77
834,2024-03-24,125,Emily Peterson,misty86@example.com,275,Former Different,9,Wind,4,79.09,316.36,5070.77
834,2024-03-24,125,Emily Peterson,misty86@example.com,92,Everyone Also,9,Wind,4,228.98,915.92,5070.77
834,2024-03-24,125,Emily Peterson,misty86@example.com,131,Of Audience,15,Hour,2,309.69,619.38,5070.77
835,2025-03-19,86,Scott Jones,lbriggs@example.net,186,Sort Animal,8,Nor,4,290.59,1162.36,1986.14
835,2025-03-19,86,Scott Jones,lbriggs@example.net,75,Air Ability,2,Deal,1,463.55,463.55,1986.14
835,2025-03-19,86,Scott Jones,lbriggs@example.net,164,History Involve,2,Deal,1,338.36,338.36,1986.14
835,2025-03-19,86,Scott Jones,lbriggs@example.net,7,Because Night,2,Deal,3,7.29,21.87,1986.14
836,2025-01-27,187,Robert Davis,jonathan74@example.org,287,Would Real,6,Several,3,403.84,1211.52,3251.89
836,2025-01-27,187,Robert Davis,jonathan74@example.org,286,During Challenge,18,Strong,3,241.31,723.9300000000001,3251.89
836,2025-01-27,187,Robert Davis,jonathan74@example.org,171,Foot Arm,9,Wind,4,329.11,1316.44,3251.89
837,2023-12-07,30,Jennifer King,rosstroy@example.org,131,Of Audience,15,Hour,3,309.69,929.0699999999999,2167.48
837,2023-12-07,30,Jennifer King,rosstroy@example.org,62,Stage Bit,5,Peace,2,180.17,360.34,2167.48
837,2023-12-07,30,Jennifer King,rosstroy@example.org,209,Day Picture,18,Strong,4,209.9,839.6,2167.48
837,2023-12-07,30,Jennifer King,rosstroy@example.org,252,Travel Avoid,12,Who,1,24.12,24.12,2167.48
837,2023-12-07,30,Jennifer King,rosstroy@example.org,202,Professor Effort,4,Choice,1,14.35,14.35,2167.48
838,2023-12-14,34,Brent Kemp,christophergill@example.com,66,Space Practice,7,Phone,4,27.28,109.12,4283.43
838,2023-12-14,34,Brent Kemp,christophergill@example.com,107,Bar Also,6,Several,4,345.6,1382.4,4283.43
838,2023-12-14,34,Brent Kemp,christophergill@example.com,109,Vote Mother,7,Phone,3,419.53,1258.59,4283.43
838,2023-12-14,34,Brent Kemp,christophergill@example.com,210,Total Everyone,13,Past,4,383.33,1533.32,4283.43
839,2023-11-26,191,Zachary Johnson,dawnharris@example.net,181,Soldier It,19,Different,4,290.32,1161.28,2907.54
839,2023-11-26,191,Zachary Johnson,dawnharris@example.net,60,Discover Business,10,President,3,166.65,499.95000000000005,2907.54
839,2023-11-26,191,Zachary Johnson,dawnharris@example.net,96,See Want,4,Choice,2,484.16,968.32,2907.54
839,2023-11-26,191,Zachary Johnson,dawnharris@example.net,108,Themselves Last,10,President,1,10.17,10.17,2907.54
839,2023-11-26,191,Zachary Johnson,dawnharris@example.net,9,Here But,4,Choice,2,133.91,267.82,2907.54
840,2024-03-21,19,Harry Bruce,phall@example.com,236,Play One,1,Have,2,374.63,749.26,2689.22
840,2024-03-21,19,Harry Bruce,phall@example.com,183,Design Our,7,Phone,4,484.99,1939.96,2689.22
841,2025-08-27,185,Eric Woods,janet14@example.com,71,Party Example,10,President,3,84.14,252.42000000000002,2515.63
841,2025-08-27,185,Eric Woods,janet14@example.com,173,Water Option,20,Mind,3,96.07,288.21,2515.63
841,2025-08-27,185,Eric Woods,janet14@example.com,264,Woman Mission,20,Mind,1,177.38,177.38,2515.63
841,2025-08-27,185,Eric Woods,janet14@example.com,2,May Mouth,15,Hour,1,446.5,446.5,2515.63
841,2025-08-27,185,Eric Woods,janet14@example.com,289,Fight Assume,10,President,4,337.78,1351.12,2515.63
842,2025-09-29,90,Lisa Shepherd,holmesjustin@example.net,220,Happen Per,8,Nor,4,250.71,1002.84,1002.84
